"Sector","time_period","Category","likelihood","magnitude","likelihoodSE","magnitudeSE","likelihoodSD","magnitudeSD","mnConf","likelihoodCV","magnitudeCV","Category_long","cat_wrap","ylower","yupper","xlower","xupper","confidence","uncertainty","Sector2","focus"
"Aquaculture","2041 - 2060","availability of terrestrial ingredients for fish feeds",6.66666666666667,5.83333333333333,0.699927846209157,0.588183301326717,2.42462118253303,2.03752672412294,1.375,36.3693177379955,34.9290295563932,"Change in availability of terrestrial ingredients for fish feeds","availability of terrestrial
ingredients for fish feeds",5.30180736655881,8.03152596677452,4.68637589574623,6.98029077092043,1.375,0.727272727272727,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","frequency of damage to equipment/facilities ",6.91666666666667,6.08333333333333,0.499368287808394,0.54297627233907,1.72986249234563,1.88092498199125,1.33333333333333,25.0100601302983,30.9193147724589,"Change in frequency of damage to equipment/facilities ","frequency of damage to
equipment/facilities",5.9428985054403,7.89043482789303,5.02452960227215,7.14213706439452,1.33333333333333,0.75,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","location of shore based processing facilities, docks, distribution centers",5.75,4.66666666666667,0.591928025927805,0.731678573796948,2.05049883066181,2.5346089292517,1.33333333333333,35.6608492289011,54.3130484839649,"Change in location of shore based processing facilities, docks, distribution centers","location of shore based
processing facilities, docks,
distribution centers",4.59574034944078,6.90425965055922,3.23989344776262,6.09343988557071,1.33333333333333,0.75,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","range of non-target species which impact aquaculture such as marine mammals, predators, protected species etc.",7,5.75,0.590326052690247,0.897175703206592,2.04494943258218,3.10790780254031,1.54924242424242,29.2135633226026,54.0505704789618,"Change in range of non-target species which impact aquaculture such as marine mammals, predators, protected species etc.","range of non-target species
which impact aquaculture such
as marine mammals, predators,
protected species etc.",5.84886419725402,8.15113580274598,4.00050737874715,7.49949262125285,1.54924242424242,0.645476772616137,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","seafood quality post harvest",4.83333333333333,4.25,0.672324476737388,0.808337238353579,2.32900030576263,2.80016233295663,1.29166666666667,48.1862132226751,65.8861725401559,"Change in seafood quality post harvest","seafood quality post harvest",3.52230060369543,6.14436606297124,2.67374238521052,5.82625761478948,1.29166666666667,0.774193548387097,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","seafood quality pre harvest",5.25,5,0.75,0.685344416842342,2.59807621135332,2.3741027013092,1.375,49.4871659305394,47.482054026184,"Change in seafood quality pre harvest","seafood quality pre harvest",3.7875,6.7125,3.66357838715743,6.33642161284257,1.375,0.727272727272727,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","target culture species range expansion/contraction",7.66666666666667,6.83333333333333,0.677935070339306,0.736837358532596,2.34843597212092,2.5524794837866,2.04166666666667,30.6317735494033,37.3533582993161,"Change in target culture species range expansion/contraction","target culture species range
expansion/contraction",6.34469327950502,8.98864005382831,5.39650048419477,8.2701661824719,2.04166666666667,0.489795918367347,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","terrestrial crop production and impact on demand for aquaculture as food source",7.16666666666667,6.08333333333333,0.489794844704382,0.712000312109794,1.6966991126266,2.46644143115812,1.45833333333333,23.6748713389758,40.5442427039692,"Change in terrestrial crop production and impact on demand for aquaculture as food source","terrestrial crop production
and impact on demand for
aquaculture as food source",6.21156671949312,8.12176661384021,4.69493272471923,7.47173394194743,1.45833333333333,0.685714285714286,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","the amount or toxicity of pollutants released into water/air.",6.16666666666667,5.5,0.600925212577332,0.633652232312924,2.08166599946613,2.19503572139084,1.45833333333333,33.7567459372886,39.9097403889244,"Change in the amount or toxicity of pollutants released into water/air.","the amount or toxicity of
pollutants released into
water/air.",4.99486250214087,7.33847083119246,4.2643781469898,6.7356218530102,1.45833333333333,0.685714285714286,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060"," assimilation of fish waste",6.41666666666667,5.66666666666667,0.763349212485361,0.655204494255747,2.64431923988467,2.26969494679685,1.25,41.2101699722286,40.0534402375915,"Changes in  assimilation of fish waste","assimilation of fish waste",4.92813570232021,7.90519763101312,4.38901790286796,6.94431543046537,1.25,0.8,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060"," reproduction and growth",8.16666666666667,7.25,0.489794844704382,0.652791209833867,1.6966991126266,2.26133508433323,2.08333333333333,20.7759075015502,31.1908287494238,"Changes in  reproduction and growth","reproduction and growth",7.21156671949312,9.12176661384021,5.97705714082396,8.52294285917604,2.08333333333333,0.48,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","availability of natural feed for filter feeders (phytoplankton)",7.66666666666667,7.41666666666667,0.466016863613021,0.722562080098284,1.6143297699233,2.50302846870576,1.83333333333333,21.0564752598691,33.7486984544597,"Changes in availability of natural feed for filter feeders (phytoplankton)","availability of natural
feed for filter feeders
(phytoplankton)",6.75793378262128,8.57539955071206,6.00767061047501,8.82566272285832,1.83333333333333,0.545454545454545,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","availability of ocean based feed ingredients (fish meal, fish oil) ",7.58333333333333,6.25,0.712000312109794,0.808337238353579,2.46644143115812,2.80016233295663,1.875,32.5245023888983,44.802597327306,"Changes in availability of ocean based feed ingredients (fish meal, fish oil) ","availability of ocean based
feed ingredients (fish meal,
fish oil)",6.19493272471923,8.97173394194743,4.67374238521052,7.82625761478948,1.875,0.533333333333333,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","Dissolved Oxygen levels",8,6.83333333333333,0.476731294622796,0.548183409549259,1.65144564768954,1.89896303441131,1.91666666666667,20.6430705961193,27.7897029426045,"Changes in Dissolved Oxygen levels","Dissolved Oxygen levels",7.07037397548555,8.92962602451445,5.76437568471228,7.90229098195439,1.91666666666667,0.521739130434783,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","distribution of broodstock and spawner timing",7.66666666666667,6.83333333333333,0.643538199442282,0.672324476737388,2.22928171609085,2.32900030576263,1.95833333333333,29.077587601185,34.0829313038434,"Changes in distribution of broodstock and spawner timing","distribution of broodstock and
spawner timing",6.41176717775422,8.92156615557912,5.52230060369543,8.14436606297124,1.95833333333333,0.51063829787234,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","distribution of wild broodstock",7.66666666666667,6.08333333333333,0.481999203654148,0.596178910168158,1.66969421987344,2.06522432562458,1.79166666666667,21.7786202592188,33.9488930239658,"Changes in distribution of wild broodstock","distribution of wild
broodstock",6.72676821954108,8.60656511379225,4.92078445850542,7.24588220816124,1.79166666666667,0.558139534883721,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","growth",8.25,7.33333333333333,0.509381681030735,0.619546918189724,1.76454990398015,2.14617347995464,1.95833333333333,21.3884836846079,29.2660019993814,"Changes in growth","growth",7.25670572199007,9.24329427800993,6.12521684286337,8.54144982380329,1.95833333333333,0.51063829787234,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","nutrient availability for seaweed (N, P, K)",6.58333333333333,5.83333333333333,0.60875348712004,0.705318897715599,2.10878393795327,2.44329633276379,1.375,32.0321610828345,41.8850799902363,"Changes in nutrient availability for seaweed (N, P, K)","nutrient availability for
seaweed (N, P, K)",5.39626403344926,7.77040263321741,4.45796148278792,7.20870518387875,1.375,0.727272727272727,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","pathogen and parasite presence ",8,7.58333333333333,0.460566186471838,0.633153882072785,1.59544807043493,2.19330938551907,1.83333333333333,19.9431008804366,28.9227611277241,"Changes in pathogen and parasite presence ","pathogen and parasite presence",7.10189593637992,8.89810406362009,6.3486832632914,8.81798340337526,1.83333333333333,0.545454545454545,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","pathogen/disease dynamics",7.5,7.25,0.417423554968361,0.652791209833867,1.44599761096244,2.26133508433323,1.875,19.2799681461659,31.1908287494238,"Changes in pathogen/disease dynamics","pathogen/disease dynamics",6.6860240678117,8.3139759321883,5.97705714082396,8.52294285917604,1.875,0.533333333333333,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","spawning timing",7.91666666666667,6.66666666666667,0.556753758384034,0.568535243614961,1.92865159365215,1.96946385566932,1.83333333333333,24.361914867185,29.5419578350399,"Changes in spawning timing","spawning timing",6.8309968378178,9.00233649551553,5.55802294161749,7.77531039171584,1.83333333333333,0.545454545454545,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","sublethal effects other than growth or disease susceptibility",6.75,7.08333333333333,0.798910242616513,0.763349212485361,2.76750626179796,2.64431923988467,1.75,41.0000927673772,37.3315657395483,"Changes in sublethal effects other than growth or disease susceptibility","sublethal effects other
than growth or disease
susceptibility",5.1921250268978,8.3078749731022,5.59480236898688,8.57186429767979,1.75,0.571428571428571,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","survival",8,7.5,0.460566186471838,0.609271795844942,1.59544807043493,2.11057941204435,2.04166666666667,19.9431008804366,28.1410588272579,"Changes in survival","survival",7.10189593637992,8.89810406362009,6.31191999810236,8.68808000189764,2.04166666666667,0.489795918367347,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","susceptibility to disease",7.16666666666667,6.91666666666667,0.534184926175885,0.656648207708563,1.85047086554812,2.27469611690055,1.6969696969697,25.8205237053227,32.8871727744657,"Changes in susceptibility to disease","susceptibility to disease",6.12500606062369,8.20832727270964,5.63620266163497,8.19713067169837,1.6969696969697,0.589285714285714,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","water chemistry/turbidity/salinity (e.g. from erosion/flooding) ",8.5,7.08333333333333,0.468718433280546,0.596178910168158,1.62368828177198,2.06522432562458,2.125,19.1022150796703,29.1561081264647,"Changes in water chemistry/turbidity/salinity (e.g. from erosion/flooding) ","water chemistry/turbidity/
salinity (e.g. from erosion/
flooding)",7.58599905510293,9.41400094489707,5.92078445850542,8.24588220816124,2.125,0.470588235294118,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","water quality dynamics",7.58333333333333,7,0.753359479299561,0.758786910639328,2.60971378902095,2.62851496269108,1.79166666666667,34.4138082068696,37.5502137527298,"Changes in water quality dynamics","water quality dynamics",6.11428234869919,9.05238431796748,5.52036552425331,8.47963447574669,1.79166666666667,0.558139534883721,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","wild seed production/juvenile availability ",7.5,6.83333333333333,0.48461168459756,0.519809599951771,1.67874411932904,1.80067327475704,1.58333333333333,22.3832549243871,26.3513162159567,"Changes in wild seed production/juvenile availability ","wild seed production/juvenile
availability",6.55500721503476,8.44499278496524,5.81970461342738,7.84696205323929,1.58333333333333,0.631578947368421,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2041 - 2060","normal phytoplankton bloom timing/location ",9,7.75,0.426401432711221,0.565752381856018,1.47709789175199,1.95982373975546,2.20833333333333,16.4121987972444,25.2880482549092,"Changes to normal phytoplankton bloom timing/location ","normal phytoplankton bloom
timing/location",8.16851720621312,9.83148279378688,6.64678285538077,8.85321714461923,2.20833333333333,0.452830188679245,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","Catastrophic effects (i.e. death) on cultured species",7.83333333333333,7.5,0.660960427611734,0.583874208121142,2.28963408483195,2.02259958738973,1.54166666666667,29.229371295727,26.9679944985297,"Catastrophic effects (i.e. death) on cultured species","Catastrophic effects (i.e.
death) on cultured species",6.54446049949045,9.12220616717621,6.36144529416377,8.63855470583623,1.54166666666667,0.648648648648649,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100"," habitat area suitable for aquaculture",8.08333333333333,7.91666666666667,0.773209890879272,0.701279494419258,2.67847763183537,2.42930342928074,2.12878787878788,33.1358057546644,30.6859380540725,"Change in  habitat area suitable for aquaculture","habitat area suitable for
aquaculture",6.57557404611875,9.59109262054791,6.54917165254911,9.28416168078422,2.12878787878788,0.469750889679715,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","ability to access facility (days per year)",7.41666666666667,5.75,0.583333333333333,0.604591021294811,2.02072594216369,2.09436473336514,1.21590909090909,27.2457430404093,36.4237344933068,"Change in ability to access facility (days per year)","ability to access facility
(days per year)",6.27916666666667,8.55416666666667,4.57104750847512,6.92895249152488,1.21590909090909,0.822429906542056,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","availability of terrestrial ingredients for fish feeds",7.5,6.75,0.67979497800529,0.616994180022647,2.35487888127066,2.13733053554704,1.56060606060606,31.3983850836088,31.6641560821784,"Change in availability of terrestrial ingredients for fish feeds","availability of terrestrial
ingredients for fish feeds",6.17439979288969,8.82560020711031,5.54686134895584,7.95313865104416,1.56060606060606,0.640776699029126,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","frequency of damage to equipment/facilities ",7.33333333333333,6.5,0.497468338163091,0.570751763692041,1.72328087371066,1.97714210644832,1.58333333333333,23.499284641509,30.4175708684357,"Change in frequency of damage to equipment/facilities ","frequency of damage to
equipment/facilities",6.36327007391531,8.30339659275136,5.38703406080052,7.61296593919948,1.58333333333333,0.631578947368421,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","location of shore based processing facilities, docks, distribution centers",7.25,5.33333333333333,0.565752381856018,0.655204494255747,1.95982373975546,2.26969494679685,1.30681818181818,27.032051582834,42.5567802524409,"Change in location of shore based processing facilities, docks, distribution centers","location of shore based
processing facilities, docks,
distribution centers",6.14678285538077,8.35321714461923,4.05568456953463,6.61098209713204,1.30681818181818,0.765217391304348,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","range of non-target species which impact aquaculture such as marine mammals, predators, protected species etc.",7.58333333333333,6.58333333333333,0.679330478478553,0.782946390569016,2.35326980770986,2.7122058561364,1.70833333333333,31.0321293324377,41.198063637515,"Change in range of non-target species which impact aquaculture such as marine mammals, predators, protected species etc.","range of non-target species
which impact aquaculture such
as marine mammals, predators,
protected species etc.",6.25863890030016,8.90802776636651,5.05658787172375,8.11007879494291,1.70833333333333,0.585365853658537,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","seafood quality post harvest",5.33333333333333,4.66666666666667,0.855758863420784,0.771984194112545,2.96443566094439,2.67423169368609,1.29166666666667,55.5831686427073,57.3049648647018,"Change in seafood quality post harvest","seafood quality post harvest",3.6646035496628,7.00206311700386,3.1612974881472,6.17203584518613,1.29166666666667,0.774193548387097,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","seafood quality pre harvest",5.75,5.25,0.760033890791401,0.686724769533551,2.63283462864992,2.37888438329628,1.30681818181818,45.7884283243465,45.3120834913577,"Change in seafood quality pre harvest","seafood quality pre harvest",4.26793391295677,7.23206608704323,3.91088669940958,6.58911330059042,1.30681818181818,0.765217391304348,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","target culture species range expansion/contraction",8.5,7.75,0.668557923421521,0.686724769533551,2.31595258233764,2.37888438329628,1.91666666666667,27.2465009686781,30.6952823651133,"Change in target culture species range expansion/contraction","target culture species range
expansion/contraction",7.19631204932803,9.80368795067197,6.41088669940958,9.08911330059042,1.91666666666667,0.521739130434783,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","terrestrial crop production and impact on demand for aquaculture as food source",7.83333333333333,6.83333333333333,0.561833218719368,0.726483157256779,1.94624736040381,2.51661147842358,1.5,24.8457109838784,36.8284606598573,"Change in terrestrial crop production and impact on demand for aquaculture as food source","terrestrial crop production
and impact on demand for
aquaculture as food source",6.73775855683057,8.9289081098361,5.41669117668261,8.24997548998405,1.5,0.666666666666667,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","the amount or toxicity of pollutants released into water/air.",6.83333333333333,6.16666666666667,0.683499610220604,0.548183409549259,2.36771210371122,1.89896303441131,1.45833333333333,34.6494454201642,30.7939951526158,"Change in the amount or toxicity of pollutants released into water/air.","the amount or toxicity of
pollutants released into
water/air.",5.50050909340316,8.16615757326351,5.09770901804561,7.23562431528772,1.45833333333333,0.685714285714286,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100"," assimilation of fish waste",7.16666666666667,5.91666666666667,0.683499610220604,0.679330478478553,2.36771210371122,2.35326980770986,1.375,33.0378433075984,39.7735742148145,"Changes in  assimilation of fish waste","assimilation of fish waste",5.83384242673649,8.49949090659684,4.59197223363349,7.24136109969984,1.375,0.727272727272727,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100"," reproduction and growth",9,7.58333333333333,0.389249472080761,0.556753758384034,1.34839972492648,1.92865159365215,2.17045454545455,14.9822191658498,25.4327682679404,"Changes in  reproduction and growth","reproduction and growth",8.24096352944252,9.75903647055748,6.49766350448447,8.6690031621822,2.17045454545455,0.460732984293194,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","availability of natural feed for filter feeders (phytoplankton)",8.91666666666667,7.91666666666667,0.43446821087696,0.722562080098284,1.50504203102489,2.50302846870576,2.125,16.8789760488772,31.6172017099675,"Changes in availability of natural feed for filter feeders (phytoplankton)","availability of natural
feed for filter feeders
(phytoplankton)",8.06945365545659,9.76387967787674,6.50767061047501,9.32566272285832,2.125,0.470588235294118,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","availability of ocean based feed ingredients (fish meal, fish oil) ",8.08333333333333,6.91666666666667,0.60875348712004,0.792563288108001,2.10878393795327,2.74551976643381,1.95833333333333,26.0880487169477,39.6942616833805,"Changes in availability of ocean based feed ingredients (fish meal, fish oil) ","availability of ocean based
feed ingredients (fish meal,
fish oil)",6.89626403344926,9.27040263321741,5.37116825485607,8.46216507847727,1.95833333333333,0.51063829787234,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","Dissolved Oxygen levels",8.91666666666667,7.75,0.416666666666667,0.538305421923955,1.44337567297406,1.86474468152418,2.04166666666667,16.1873907249428,24.0612216970862,"Changes in Dissolved Oxygen levels","Dissolved Oxygen levels",8.10416666666667,9.72916666666667,6.70030442724829,8.79969557275171,2.04166666666667,0.489795918367347,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","distribution of broodstock and spawner timing",8.75,7,0.509381681030735,0.768706114785807,1.76454990398015,2.66287609379578,2,20.166284616916,38.0410870542255,"Changes in distribution of broodstock and spawner timing","distribution of broodstock and
spawner timing",7.75670572199007,9.74329427800993,5.50102307616768,8.49897692383233,2,0.5,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","distribution of wild broodstock",8.25,7,0.462617716387031,0.615457454896664,1.60255477852765,2.1320071635561,1.91666666666667,19.4249064063958,30.4572451936586,"Changes in distribution of wild broodstock","distribution of wild
broodstock",7.34789545304529,9.15210454695471,5.79985796295151,8.20014203704849,1.91666666666667,0.521739130434783,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","growth",8.91666666666667,7.83333333333333,0.39806983804302,0.588183301326717,1.37895436890245,2.03752672412294,2.16666666666667,15.4649088101209,26.0109794568886,"Changes in growth","growth",8.14043048248278,9.69290285085055,6.68637589574623,8.98029077092043,2.16666666666667,0.461538461538461,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","nutrient availability for seaweed (N, P, K)",7.66666666666667,6.33333333333333,0.619546918189724,0.710669054518702,2.14617347995464,2.46182981958665,1.375,27.9935671298431,38.8709971513682,"Changes in nutrient availability for seaweed (N, P, K)","nutrient availability for
seaweed (N, P, K)",6.45855017619671,8.87478315713663,4.94752867702186,7.7191379896448,1.375,0.727272727272727,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","pathogen and parasite presence ",8.66666666666667,8.08333333333333,0.497468338163091,0.633153882072785,1.72328087371066,2.19330938551907,1.83333333333333,19.8840100812768,27.133724356937,"Changes in pathogen and parasite presence ","pathogen and parasite presence",7.69660340724864,9.63672992608469,6.8486832632914,9.31798340337527,1.83333333333333,0.545454545454545,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","pathogen/disease dynamics",8.5,8.16666666666667,0.514928650544437,0.683499610220604,1.78376517003169,2.36771210371122,1.82575757575758,20.9854725886081,28.992393106668,"Changes in pathogen/disease dynamics","pathogen/disease dynamics",7.49588913143835,9.50411086856165,6.83384242673649,9.49949090659684,1.82575757575758,0.547717842323652,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","spawning timing",8.83333333333333,7.33333333333333,0.385992097056273,0.689019212175883,1.33711584684304,2.38683256575942,2,15.1371605302986,32.5477168058103,"Changes in spawning timing","spawning timing",8.0806487440736,9.58601792259307,5.98974586959036,8.67692079707631,2,0.5,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","sublethal effects other than growth or disease susceptibility",7.83333333333333,7.5,0.757121075675696,0.792961461098759,2.62274434110301,2.74689907813421,1.91666666666667,33.4818426523789,36.6253210417894,"Changes in sublethal effects other than growth or disease susceptibility","sublethal effects other
than growth or disease
susceptibility",6.35694723576573,9.30971943090094,5.95372515085742,9.04627484914258,1.91666666666667,0.521739130434783,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","survival",8.58333333333333,8.16666666666667,0.416666666666667,0.575159178669767,1.44337567297406,1.99240983979124,2.00378787878788,16.8160272579503,24.3968551811173,"Changes in survival","survival",7.77083333333333,9.39583333333333,7.04510626826062,9.28822706507271,2.00378787878788,0.499054820415879,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","susceptibility to disease",8.33333333333333,7.58333333333333,0.512470743190538,0.656648207708563,1.77525072919719,2.27469611690055,1.83333333333333,21.3030087503663,29.9959927503369,"Changes in susceptibility to disease","susceptibility to disease",7.33401538411178,9.33265128255488,6.30286932830163,8.86379733836503,1.83333333333333,0.545454545454545,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","water chemistry/turbidity/salinity (e.g. from erosion/flooding) ",8.75,7.83333333333333,0.410561330449674,0.575159178669767,1.42222616792382,1.99240983979124,2.3030303030303,16.2540133477008,25.4350192313776,"Changes in water chemistry/turbidity/salinity (e.g. from erosion/flooding) ","water chemistry/turbidity/
salinity (e.g. from erosion/
flooding)",7.94940540562314,9.55059459437686,6.71177293492729,8.95489373173938,2.3030303030303,0.434210526315789,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","water quality dynamics",8.16666666666667,7.41666666666667,0.786566506207116,0.679330478478553,2.72474630456533,2.35326980770986,1.85984848484848,33.3642404640653,31.7294805533913,"Changes in water quality dynamics","water quality dynamics",6.63286197956279,9.70047135377054,6.09197223363349,8.74136109969984,1.85984848484848,0.537678207739308,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","wild seed production/juvenile availability ",8.66666666666667,6.5,0.512470743190538,0.633652232312924,1.77525072919719,2.19503572139084,1.625,20.4836622599676,33.7697803290899,"Changes in wild seed production/juvenile availability ","wild seed production/juvenile
availability",7.66734871744512,9.66598461588822,5.2643781469898,7.7356218530102,1.625,0.615384615384615,"Aquaculture (1st delphi)","Aquaculture"
"Aquaculture","2060 - 2100","normal phytoplankton bloom timing/location ",9.33333333333333,8.5,0.395683783551533,0.514928650544437,1.37068883368468,1.78376517003169,2.43181818181818,14.6859517894788,20.9854725886081,"Changes to normal phytoplankton bloom timing/location ","normal phytoplankton bloom
timing/location",8.56174995540784,10.1049167112588,7.49588913143835,9.50411086856165,2.43181818181818,0.411214953271028,"Aquaculture (1st delphi)","Aquaculture"
"Fisheries","2021 - 2040","damage to fishing gear rate ",4.05263157894737,3.57894736842105,0.422147698790034,0.473359212744984,1.840099158274,2.06332497234936,2.70833333333333,45.4050441652027,57.6517271685849,"Change in damage to fishing gear rate ","damage to fishing gear rate",3.2294435663068,4.87581959158793,2.65589690356833,4.50199783327377,2.70833333333333,0.369230769230769,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","disease and parasites ",7,4.57894736842105,0.241825416703337,0.384766880692304,1.05409255338946,1.67715994975912,2.41958041958042,15.0584650484209,36.6276310866935,"Change in disease and parasites ","disease and parasites",6.52844043742849,7.47155956257151,3.82865195107106,5.32924278577104,2.41958041958042,0.413294797687861,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","ecosystem 1˚ and 2˚ productivity ",8.31578947368421,6.26315789473684,0.188136934995853,0.37339994129461,0.820069887194403,1.62761260962722,3.16282894736842,9.86159990929978,25.9870920864851,"Change in ecosystem 1˚ and 2˚ productivity ","ecosystem 1˚ and 2˚
productivity",7.9489224504423,8.68265649692612,5.53502800921235,6.99128778026133,3.16282894736842,0.316172646905876,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","fisheries management measures ",7.26315789473684,5.94736842105263,0.464166896677998,0.526900260269516,2.02325659555628,2.2967049878401,3.61041666666667,27.8564313880937,38.6171635123556,"Change in fisheries management measures ","fisheries management measures",6.35803244621475,8.16828334325894,4.91991291352708,6.97482392857819,3.61041666666667,0.276976341604155,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","fishing opportunities ",8.57894736842105,7.21052631578947,0.308891523888755,0.363373950477333,1.34642693714736,1.58391032884585,3.73839009287926,15.6945471201226,21.9666395971322,"Change in fishing opportunities ","fishing opportunities",7.97660889683798,9.18128584000412,6.50194711235867,7.91910551922027,3.73839009287926,0.267494824016563,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","food web dynamics ",8.21052631578947,6.10526315789474,0.271221488311233,0.389141631803839,1.18222705886536,1.69622904775745,3.47987616099071,14.3989193066935,27.7830619891306,"Change in food web dynamics ","food web dynamics",7.68164441358257,8.73940821799638,5.34643697587725,6.86408933991222,3.47987616099071,0.287366548042705,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","harmful algal blooms (HABs) ",7.36842105263158,5.42105263157895,0.391507256217919,0.299275826477754,1.7065405655168,1.30451308386114,2.68099547511312,23.1601933891565,24.0638335857881,"Change in harmful algal blooms (HABs) ","harmful algal blooms (HABs)",6.60498190300664,8.13186020225652,4.83746476994733,6.00464049321057,2.68099547511312,0.372995780590717,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","interaction with other marine sectors ",7.68421052631579,5.42105263157895,0.359113850709802,0.421052631578947,1.56534098446978,1.83532587096449,3.36607142857143,20.3708758252917,33.8555257750732,"Change in interaction with other marine sectors ","interaction with other marine
sectors",6.98393851743168,8.3844825351999,4.6,6.2421052631579,3.36607142857143,0.297082228116711,"Fisheries (2nd delphi)","Fisheries"
"Fisheries","2021 - 2040","markets and market access ",6.26315789473684,4.84210526315789,0.37339994129461,0.491228070175439,1.62761260962722,2.14121351612524,2.76190476190476,25.9870920864851,44.2207139199778,"Change in markets and market access ","markets and market access",5.53502800921235,6.99128778026133,3.88421052631579,5.8,2.76190476190476,0.362068965517241,"Fisheries (2nd delphi)","Fisheries"
